Infected person ID: <person.Person object at 0x1028cc4e0>	 Contacted person ID: <person.Person object at 0x1028cc668>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cc0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cc0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cc0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cc0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cc0>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00c88>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c88>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c88>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c88>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00d30>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b009e8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cc0>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00cc0>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00cc0>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00cc0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00b00>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x108b00cf8>	 Contacted person ID: <person.Person object at 0x108b00ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
